13:16:40|4|al|H5921
13:16:40|5|mxbk|H4196
13:16:40|6|halh|H5930
13:16:40|7|tmid|H8548
13:16:40|8|lbqr|H1242
13:16:40|9|vlarb|H6153
13:16:40|10|vlcl|H3605
13:16:40|11|hctvb|H3789
13:16:40|12|btvrt|H8451
13:16:40|13|ihvh|H3068
13:16:40|14|ewr|H834
13:16:40|15|zvh|H6680
13:16:40|16|al|H5921
13:16:40|17|iwrel|H3478
13:16:41|1|vamhm|H5973
13:16:41|2|himn|H1968
13:16:41|3|vidvtvn|H3038
13:16:41|4|vwer|H7605
13:16:41|5|hbrvrim|H1305
13:16:41|6|ewr|H834
13:16:41|7|nqbv|H5344
13:16:41|8|bwmvt|H8034
13:16:41|9|lhdvt|H3034
13:16:41|10|lihvh|H3068
13:16:41|11|ci|H3588
13:16:41|12|lavlm|H5769
13:16:41|13|ksdv|H2617
13:16:42|1|vamhm|H5973
13:16:42|2|himn|H1968
13:16:42|3|vidvtvn|H3038
13:16:42|4|kzzrvt|H2689
13:16:42|5|vmzltim|H4700
13:16:42|6|lmwmiaim|H8085
13:16:42|7|vcli|H3627
13:16:42|8|wir|H7892
13:16:42|9|helhim|H430
13:16:42|10|vbni|H1121
13:16:42|11|idvtvn|H3038
13:16:42|12|lwar|H8179
13:16:43|1|vilcv|H1980
13:16:43|2|cl|H3605
13:16:43|3|ham|H5971
13:16:43|4|eiw|H376
13:16:43|5|lbitv|H1004
13:16:43|6|visb|H5437
13:16:43|7|dvid|H1732
13:16:43|8|lbrc|H1288
13:16:43|9|et|H853
13:16:43|10|bitv|H1004
13:16:43|11|f|HUNK
13:17:1|1|vihi|H1961
13:17:1|2|cewr|H834
13:17:1|3|iwb|H3427
13:17:1|4|dvid|H1732
13:17:1|5|bbitv|H1004
13:17:1|6|viemr|H559
13:17:1|7|dvid|H1732
13:17:1|8|el|H413
13:17:1|9|ntn|H5416
13:17:1|10|hnbie|H5030
13:17:1|11|hnh|H2009
13:17:1|12|enci|H595
13:17:1|13|ivwb|H3427
13:17:1|14|bbit|H1004
13:17:1|15|herxim|H729
13:17:1|16|vervn|H727
13:17:1|17|brit|H1285
13:17:1|18|ihvh|H3068
13:17:1|19|tkt|H8478
13:17:1|20|iriavt|H3407
13:17:2|1|viemr|H559
13:17:2|2|ntn|H5416
13:17:2|3|el|H413
13:17:2|4|dvid|H1732
13:17:2|5|cl|H3605
13:17:2|6|ewr|H834
13:17:2|7|blbbc|H3824
13:17:2|8|awh|H6213
13:17:2|9|ci|H3588
13:17:2|10|helhim|H430
13:17:2|11|amc|H5973
13:17:2|12|s|HUNK
13:17:3|1|vihi|H1961
13:17:3|2|blilh|H3915
13:17:3|3|hhve|H1931
13:17:3|4|vihi|H1961
13:17:3|5|dbr|H1697
13:17:3|6|elhim|H430
13:17:3|7|el|H413
13:17:3|8|ntn|H5416
13:17:3|9|lemr|H559
13:17:4|1|lc|H1980
13:17:4|2|vemrt|H559
13:17:4|3|el|H413
13:17:4|4|dvid|H1732
13:17:4|5|abdi|H5650
13:17:4|6|ch|H3541
13:17:4|7|emr|H559
13:17:4|8|ihvh|H3068
13:17:4|9|le|H3808
13:17:4|10|eth|H859
13:17:4|11|tbnh|H1129
13:17:4|12|li|Hl
13:17:4|13|hbit|H1004
13:17:4|14|lwbt|H3427
13:17:5|1|ci|H3588
13:17:5|2|le|H3808
13:17:5|3|iwbti|H3427
13:17:5|4|bbit|H1004
13:17:5|5|mn|H4480
13:17:5|6|hivm|H3117
13:17:5|7|ewr|H834
13:17:5|8|haliti|H5927
13:17:5|9|et|H853
13:17:5|10|iwrel|H3478
13:17:5|11|ad|H5704
13:17:5|12|hivm|H3117
13:17:5|13|hxh|H2088
13:17:5|14|vehih|H1961
13:17:5|15|mehl|H168
13:17:5|16|el|H413
13:17:5|17|ehl|H168
13:17:5|18|vmmwcn|H4908
13:17:6|1|bcl|H3605
13:17:6|2|ewr|H834
13:17:6|3|hthlcti|H1980
13:17:6|4|bcl|H3605
13:17:6|5|iwrel|H3478
13:17:6|6|hdbr|H1697
13:17:6|7|dbrti|H1696
13:17:6|8|et|H854
13:17:6|9|ekd|H259
13:17:6|10|wfpi|H8199
13:17:6|11|iwrel|H3478
13:17:6|12|ewr|H834
13:17:6|13|zviti|H6680
13:17:6|14|lravt|H7462
13:17:6|15|et|H853
13:17:6|16|ami|H5971
13:17:6|17|lemr|H559
13:17:6|18|lmh|H4100
13:17:6|19|le|H3808
13:17:6|20|bnitm|H1129
13:17:6|21|li|Hl
13:17:6|22|bit|H1004
13:17:6|23|erxim|H729
13:17:7|1|vath|H6258
13:17:7|2|ch|H3541
13:17:7|3|temr|H559
13:17:7|4|labdi|H5650
13:17:7|5|ldvid|H1732
13:17:7|6|s|H1732
13:17:7|7|ch|H3541
13:17:7|8|emr|H559
13:17:7|9|ihvh|H3068
13:17:7|10|zbevt|H6635
13:17:7|11|eni|H589
13:17:7|12|lqktic|H3947
13:17:7|13|mn|H4480
13:17:7|14|hnvh|H5116
13:17:7|15|mn|H4480
13:17:7|16|ekri|H310
13:17:7|17|hzen|H6629
13:17:7|18|lhivt|H1961
13:17:7|19|ngid|H5057
13:17:7|20|al|H5921
13:17:7|21|ami|H5971
13:17:7|22|iwrel|H3478
13:17:8|1|vehih|H1961
13:17:8|2|amc|H5973
13:17:8|3|bcl|H3605
13:17:8|4|ewr|H834
13:17:8|5|hlct|H1980
13:17:8|6|vecrit|H3772
13:17:8|7|et|H853
13:17:8|8|cl|H3605
13:17:8|9|evibic|H341
13:17:8|10|mfnic|H6440
13:17:8|11|vawiti|H6213
13:17:8|12|lc|Hl
13:17:8|13|wm|H8034
13:17:8|14|cwm|H8034
13:17:8|15|hgdvlim|H1419
13:17:8|16|ewr|H834
13:17:8|17|berz|H776
13:17:9|1|vwmti|H7760
13:17:9|2|mqvm|H4725
13:17:9|3|lami|H5971
13:17:9|4|iwrel|H3478
13:17:9|5|vnpatihv|H5193
13:17:9|6|vwcn|H7931
13:17:9|7|tktiv|H8478
13:17:9|8|vle|H3808
13:17:9|9|irgx|H7264
13:17:9|10|avd|H5750
13:17:9|11|vle|H3808
13:17:9|12|ivsifv|H3254
13:17:9|13|bni|H1121
13:17:9|14|avlh|H5766
13:17:9|15|lbltv|H1086
13:17:9|16|cewr|H834
13:17:9|17|brewvnh|H7223
13:17:10|1|vlmimim|H3117
13:17:10|2|ewr|H834
13:17:10|3|zviti|H6680
13:17:10|4|wfpim|H8199
13:17:10|5|al|H5921
13:17:10|6|ami|H5971
13:17:10|7|iwrel|H3478
13:17:10|8|vhcnati|H3665
13:17:10|9|et|H853
13:17:10|10|cl|H3605
13:17:10|11|evibic|H341
13:17:10|12|vegd|H5046
13:17:10|13|lc|Hl
13:17:10|14|vbit|H1004
13:17:10|15|ibnh|H1129
13:17:10|16|lc|Hl
13:17:10|17|ihvh|H3068
13:17:11|1|vhih|H1961
13:17:11|2|ci|H3588
13:17:11|3|mlev|H4390
13:17:11|4|imic|H3117
13:17:11|5|llct|H1980
13:17:11|6|am|H5973
13:17:11|7|ebtic|H1
13:17:11|8|vhqimvti|H6965
13:17:11|9|et|H853
13:17:11|10|xrac|H2233
13:17:11|11|ekric|H310
13:17:11|12|ewr|H834
13:17:11|13|ihih|H1961
13:17:11|14|mbnic|H1121
13:17:11|15|vhcinvti|H3559
13:17:11|16|et|H853
13:17:11|17|mlcvtv|H4438
13:17:12|1|hve|H1931
13:17:12|2|ibnh|H1129
13:17:12|3|li|Hl
13:17:12|4|bit|H1004
13:17:12|5|vcnnti|H3559
13:17:12|6|et|H853
13:17:12|7|csev|H3678
13:17:12|8|ad|H5704
13:17:12|9|avlm|H5769
13:17:13|1|eni|H589
13:17:13|2|ehih|H1961
13:17:13|3|lv|Hl
13:17:13|4|leb|H1
13:17:13|5|vhve|H1931
13:17:13|6|ihih|H1961
13:17:13|7|li|Hl
13:17:13|8|lbn|H1121
13:17:13|9|vksdi|H2617
13:17:13|10|le|H3808
13:17:13|11|esir|H5493
13:17:13|12|mamv|H5973
13:17:13|13|cewr|H834
13:17:13|14|hsirvti|H5493
13:17:13|15|mewr|H834
13:17:13|16|hih|H1961
13:17:13|17|lfnic|H6440
13:17:14|1|vhamdtihv|H5975
13:17:14|2|bbiti|H1004
13:17:14|3|vbmlcvti|H4438
13:17:14|4|ad|H5704
13:17:14|5|havlm|H5769
13:17:14|6|vcsev|H3678
13:17:14|7|ihih|H1961
13:17:14|8|ncvn|H3559
13:17:14|9|ad|H5704
13:17:14|10|avlm|H5769
13:17:15|1|ccl|H3605
13:17:15|2|hdbrim|H1697
13:17:15|3|helh|H428
13:17:15|4|vccl|H3605
13:17:15|5|hkxvn|H2377
13:17:15|6|hxh|H2088
13:17:15|7|cn|H3651
13:17:15|8|dbr|H1696
13:17:15|9|ntn|H5416
13:17:15|10|el|H413
13:17:15|11|dvid|H1732
13:17:15|12|f|HUNK
13:17:16|1|vibe|H935
13:17:16|2|hmlc|H4428
13:17:16|3|dvid|H1732
13:17:16|4|viwb|H3427
13:17:16|5|lfni|H6440
13:17:16|6|ihvh|H3068
13:17:16|7|viemr|H559
13:17:16|8|mi|H4310
13:17:16|9|eni|H589
13:17:16|10|ihvh|H3068
13:17:16|11|elhim|H430
13:17:16|12|vmi|H4310
13:17:16|13|biti|H1004
13:17:16|14|ci|H3588
13:17:16|15|hbietni|H935
13:17:16|16|ad|H5704
13:17:16|17|hlm|H1988
13:17:17|1|vtqpn|H6994
13:17:17|2|xet|H2063
13:17:17|3|bainic|H5869
13:17:17|4|elhim|H430
13:17:17|5|vtdbr|H1696
13:17:17|6|al|H5921
13:17:17|7|bit|H1004
13:17:17|8|abdc|H5650
13:17:17|9|lmrkvq|H7350
13:17:17|10|vreitni|H7200
13:17:17|11|ctvr|H8448
13:17:17|12|hedm|H120
13:17:17|13|hmalh|H4609
13:17:17|14|ihvh|H3068
13:17:17|15|elhim|H430
13:17:18|1|mh|H4100
13:17:18|2|ivsif|H3254
13:17:18|3|avd|H5750
13:17:18|4|dvid|H1732
13:17:18|5|elic|H413
13:17:18|6|lcbvd|H3519
13:17:18|7|et|H853
13:17:18|8|abdc|H5650
13:17:18|9|veth|H859
13:17:18|10|et|H853
13:17:18|11|abdc|H5650
13:17:18|12|idat|H3045
13:17:19|1|ihvh|H3068
13:17:19|2|babvr|H5668
13:17:19|3|abdc|H5650
13:17:19|4|vclbc|H3820
13:17:19|5|awit|H6213
13:17:19|6|et|H853
13:17:19|7|cl|H3605
13:17:19|8|hgdvlh|H1420
13:17:19|9|hxet|H2063
13:17:19|10|lhdia|H3045
13:17:19|11|et|H853
13:17:19|12|cl|H3605
13:17:19|13|hgdlvt|H1420
13:17:20|1|ihvh|H3068
13:17:20|2|ein|H369
13:17:20|3|cmvc|H3644
13:17:20|4|vein|H369
13:17:20|5|elhim|H430
13:17:20|6|xvltc|H2108
13:17:20|7|bcl|H3605
13:17:20|8|ewr|H834
13:17:20|9|wmanv|H8085
13:17:20|10|bexninv|H241
13:17:21|1|vmi|H4310
13:17:21|2|camc|H5971
13:17:21|3|iwrel|H3478
13:17:21|4|gvi|H1471
13:17:21|5|ekd|H259
13:17:21|6|berz|H776
13:17:21|7|ewr|H834
13:17:21|8|hlc|H1980
13:17:21|9|helhim|H430
13:17:21|10|lfdvt|H6299
13:17:21|11|lv|Hl
13:17:21|12|am|H5971
13:17:21|13|lwvm|H7760
13:17:21|14|lc|Hl
13:17:21|15|wm|H8034
13:17:21|16|gdlvt|H1420
13:17:21|17|vnrevt|H3372
13:17:21|18|lgrw|H1644
13:17:21|19|mfni|H6440
13:17:21|20|amc|H5971
13:17:21|21|ewr|H834
13:17:21|22|fdit|H6299
13:17:21|23|mmzrim|H4714
13:17:21|24|gvim|H1471
13:17:22|1|vttn|H5414
13:17:22|2|et|H853
13:17:22|3|amc|H5971
13:17:22|4|iwrel|H3478
13:17:22|5|lc|Hl
13:17:22|6|lam|H5971
13:17:22|7|ad|H5704
13:17:22|8|avlm|H5769
13:17:22|9|veth|H859
13:17:22|10|ihvh|H3068
13:17:22|11|hiit|H1961
13:17:22|12|lhm|Hl
13:17:22|13|lelhim|H430
13:17:23|1|vath|H6258
13:17:23|2|ihvh|H3068
13:17:23|3|hdbr|H1697
13:17:23|4|ewr|H834
13:17:23|5|dbrt|H1696
13:17:23|6|al|H5921
13:17:23|7|abdc|H5650
13:17:23|8|val|H5921
13:17:23|9|bitv|H1004
13:17:23|10|iemn|H539
13:17:23|11|ad|H5704
13:17:23|12|avlm|H5769
13:17:23|13|vawh|H6213
13:17:23|14|cewr|H834
13:17:23|15|dbrt|H1696
13:17:24|1|viemn|H539
13:17:24|2|vigdl|H1431
13:17:24|3|wmc|H8034
13:17:24|4|ad|H5704
13:17:24|5|avlm|H5769
13:17:24|6|lemr|H559
13:17:24|7|ihvh|H3068
13:17:24|8|zbevt|H6635
13:17:24|9|elhi|H430
13:17:24|10|iwrel|H3478
13:17:24|11|elhim|H430
13:17:24|12|liwrel|H3478
13:17:24|13|vbit|H1004
13:17:24|14|dvid|H1732
13:17:24|15|abdc|H5650
13:17:24|16|ncvn|H3559
13:17:24|17|lfnic|H6440
13:17:25|1|ci|H3588
13:17:25|2|eth|H859
13:17:25|3|elhi|H430
13:17:25|4|glit|H1540
13:17:25|5|et|H853
13:17:25|6|exn|H241
13:17:25|7|abdc|H5650
13:17:25|8|lbnvt|H1129
13:17:25|9|lv|Hl
13:17:25|10|bit|H1004
13:17:25|11|al|H5921
13:17:25|12|cn|H3651
13:17:25|13|mze|H4672
13:17:25|14|abdc|H5650
13:17:25|15|lhtfll|H6419
13:17:25|16|lfnic|H6440
13:17:26|1|vath|H6258
13:17:26|2|ihvh|H3068
13:17:26|3|eth|H859
13:17:26|4|hve|H1931
13:17:26|5|helhim|H430
13:17:26|6|vtdbr|H1696
13:17:26|7|al|H5921
13:17:26|8|abdc|H5650
13:17:26|9|hpvbh|H2896
13:17:26|10|hxet|H2063
13:17:27|1|vath|H6258
13:17:27|2|hvelt|H2974
13:17:27|3|lbrc|H1288
13:17:27|4|et|H853
13:17:27|5|bit|H1004
13:17:27|6|abdc|H5650
13:17:27|7|lhivt|H1961
13:17:27|8|lavlm|H5769
13:17:27|9|lfnic|H6440
13:17:27|10|ci|H3588
13:17:27|11|eth|H859
13:17:27|12|ihvh|H3068
13:17:27|13|brct|H1288
13:17:27|14|vmbrc|H1288
13:17:27|15|lavlm|H5769
13:17:27|16|f|HUNK
13:18:1|1|vihi|H1961
13:18:1|2|ekri|H310
13:18:1|3|cn|H3651
13:18:1|4|vic|H5221
13:18:1|5|dvid|H1732
13:18:1|6|et|H853
13:18:1|7|flwtim|H6430
13:18:1|8|vicniam|H3665
13:18:1|9|viqk|H3947
13:18:1|10|et|H853
13:18:1|11|gt|H1661
13:18:1|12|vbntih|H1323
13:18:1|13|mid|H3027
13:18:1|14|flwtim|H6430
13:18:2|1|vic|H5221
13:18:2|2|et|H853
13:18:2|3|mveb|H4124
13:18:2|4|vihiv|H1961
13:18:2|5|mveb|H4124
13:18:2|6|abdim|H5650
13:18:2|7|ldvid|H1732
13:18:2|8|nwei|H5375
13:18:2|9|mnkh|H4503
13:18:3|1|vic|H5221
13:18:3|2|dvid|H1732
13:18:3|3|et|H853
13:18:3|4|hddaxr|H1909
13:18:3|5|mlc|H4428
13:18:3|6|zvbh|H6678
13:18:3|7|kmth|H2574
13:18:3|8|blctv|H1980
13:18:3|9|lhzib|H5324
13:18:3|10|idv|H3027
13:18:3|11|bnhr|H5104
13:18:3|12|frt|H6578
13:18:4|1|vilcd|H3920
13:18:4|2|dvid|H1732
13:18:4|3|mmnv|H4480
13:18:4|4|elf|H505
13:18:4|5|rcb|H7393
13:18:4|6|vwbat|H7651
13:18:4|7|elfim|H505
13:18:4|8|frwim|H6571
13:18:4|9|vawrim|H6242
13:18:4|10|elf|H505
13:18:4|11|eiw|H376
13:18:4|12|rgli|H7273
13:18:4|13|viaqr|H6131
13:18:4|14|dvid|H1732
13:18:4|15|et|H853
13:18:4|16|cl|H3605
13:18:4|17|hrcb|H7393
13:18:4|18|vivtr|H3498
13:18:4|19|mmnv|H4480
13:18:4|20|meh|H3967
13:18:4|21|rcb|H7393
13:18:5|1|vibe|H935
13:18:5|2|erm|H758
13:18:5|3|drmwq|H1834
13:18:5|4|laxvr|H5826
13:18:5|5|lhddaxr|H1909
13:18:5|6|mlc|H4428
13:18:5|7|zvbh|H6678
13:18:5|8|vic|H5221
13:18:5|9|dvid|H1732
13:18:5|10|berm|H758
13:18:5|11|awrim|H6242
13:18:5|12|vwnim|H8147
13:18:5|13|elf|H505
13:18:5|14|eiw|H376
13:18:6|1|viwm|H7760
13:18:6|2|dvid|H1732
13:18:6|3|berm|H758
13:18:6|4|drmwq|H1834
13:18:6|5|vihi|H1961
13:18:6|6|erm|H758
13:18:6|7|ldvid|H1732
13:18:6|8|abdim|H5650
13:18:6|9|nwei|H5375
13:18:6|10|mnkh|H4503
13:18:6|11|vivwa|H3467
13:18:6|12|ihvh|H3068
13:18:6|13|ldvid|H1732
13:18:6|14|bcl|H3605
13:18:6|15|ewr|H834
13:18:6|16|hlc|H1980
13:18:7|1|viqk|H3947
13:18:7|2|dvid|H1732
13:18:7|3|et|H853
13:18:7|4|wlpi|H7982
13:18:7|5|hxhb|H2091
13:18:7|6|ewr|H834
13:18:7|7|hiv|H1961
13:18:7|8|al|H5921
13:18:7|9|abdi|H5650
13:18:7|10|hddaxr|H1909
13:18:7|11|vibiem|H935
13:18:7|12|irvwlm|H3389
13:18:8|1|vmpbkt|H2880
13:18:8|2|vmcvn|H3560
13:18:8|3|ari|H5892
13:18:8|4|hddaxr|H1909
13:18:8|5|lqk|H3947
13:18:8|6|dvid|H1732
13:18:8|7|nkwt|H5178
13:18:8|8|rbh|H7227
13:18:8|9|med|H3966
13:18:8|10|bh|HUNK
13:18:8|11|awh|H6213
13:18:8|12|wlmh|H8010
13:18:8|13|et|H853
13:18:8|14|im|H3220
13:18:8|15|hnkwt|H5178
13:18:8|16|vet|H853
13:18:8|17|hamvdim|H5982
13:18:8|18|vet|H853
13:18:8|19|cli|H3627
13:18:8|20|hnkwt|H5178
13:18:8|21|f|HUNK
13:18:9|1|viwma|H8085
13:18:9|2|tav|H8583
13:18:9|3|mlc|H4428
13:18:9|4|kmt|H2574
13:18:9|5|ci|H3588
13:18:9|6|hch|H5221
13:18:9|7|dvid|H1732
13:18:9|8|et|H853
13:18:9|9|cl|H3605
13:18:9|10|kil|H2426
13:18:9|11|hddaxr|H1909
13:18:9|12|mlc|H4428
13:18:9|13|zvbh|H6678
13:18:10|1|viwlk|H7971
13:18:10|2|et|H853
13:18:10|3|hdvrm|H1913
13:18:10|4|bnv|H1121
13:18:10|5|el|H413
13:18:10|6|hmlc|H4428
13:18:10|7|dvid|H1732
13:18:10|8|lwevl|HUNK
13:18:10|9|_|HUNK
13:18:10|10|lwel|H7592
13:18:10|11|lv|H7592
13:18:10|12|_|HUNK
13:18:10|13|lwlvm|H7965
13:18:10|14|vlbrcv|H1288
13:18:10|15|al|H5921
13:18:10|16|ewr|H834
13:18:10|17|nlkm|H3898
13:18:10|18|bhddaxr|H1909
13:18:10|19|vichv|H5221
13:18:10|20|ci|H3588
13:18:10|21|eiw|H376
13:18:10|22|mlkmvt|H4421
13:18:10|23|tav|H8583
13:18:10|24|hih|H1961
13:18:10|25|hddaxr|H1909
13:18:10|26|vcl|H3605
13:18:10|27|cli|H3627
13:18:10|28|xhb|H2091
13:18:10|29|vcsf|H3701
13:18:10|30|vnkwt|H5178
13:18:11|1|gm|H1571
13:18:11|2|etm|H853
13:18:11|3|hqdiw|H6942
13:18:11|4|hmlc|H4428
13:18:11|5|dvid|H1732
13:18:11|6|lihvh|H3068
13:18:11|7|am|H5973
13:18:11|8|hcsf|H3701
13:18:11|9|vhxhb|H2091
13:18:11|10|ewr|H834
13:18:11|11|nwe|H5375
13:18:11|12|mcl|H3605
13:18:11|13|hgvim|H1471
13:18:11|14|medvm|H123
13:18:11|15|vmmveb|H4124
13:18:11|16|vmbni|H1121
13:18:11|17|amvn|H5983
13:18:11|18|vmflwtim|H6430
13:18:11|19|vmamlq|H6002
13:18:12|1|vebwi|H52
13:18:12|2|bn|H1121
13:18:12|3|zrvih|H6870
13:18:12|4|hch|H5221
13:18:12|5|et|H853
13:18:12|6|edvm|H123
13:18:12|7|bgie|H1516
13:18:12|8|hmlk|H4417
13:18:12|9|wmvnh|H8083
13:18:12|10|awr|H6240
13:18:12|11|elf|H505
13:18:13|1|viwm|H7760
13:18:13|2|bedvm|H123
13:18:13|3|nzibim|H5333
13:18:13|4|vihiv|H1961
13:18:13|5|cl|H3605
13:18:13|6|edvm|H123
13:18:13|7|abdim|H5650
13:18:13|8|ldvid|H1732
13:18:13|9|vivwa|H3467
13:18:13|10|ihvh|H3068
13:18:13|11|et|H853
13:18:13|12|dvid|H1732
13:18:13|13|bcl|H3605
13:18:13|14|ewr|H834
13:18:13|15|hlc|H1980
13:18:14|1|vimlc|H4427
13:18:14|2|dvid|H1732
13:18:14|3|al|H5921
13:18:14|4|cl|H3605
13:18:14|5|iwrel|H3478
13:18:14|6|vihi|H1961
13:18:14|7|awh|H6213
13:18:14|8|mwfp|H4941
13:18:14|9|vzdqh|H6666
13:18:14|10|lcl|H3605
13:18:14|11|amv|H5971
13:18:15|1|viveb|H3097
13:18:15|2|bn|H1121
13:18:15|3|zrvih|H6870
13:18:15|4|al|H5921
13:18:15|5|hzbe|H6635
13:18:15|6|vihvwfp|H3092
13:18:15|7|bn|H1121
13:18:15|8|ekilvd|H286
13:18:15|9|mxcir|H2142
13:18:16|1|vzdvq|H6659
13:18:16|2|bn|H1121
13:18:16|3|ekipvb|H285
13:18:16|4|vebimlc|H40
13:18:16|5|bn|H1121
13:18:16|6|ebitr|H54
13:18:16|7|chnim|H3548
13:18:16|8|vwvwe|H7798
13:18:16|9|svfr|H5608
13:18:17|1|vbnihv|H1141
13:18:17|2|bn|H1121
13:18:17|3|ihvida|H3077
13:18:17|4|al|H5921
13:18:17|5|hcrti|H3774
13:18:17|6|vhflti|H6432
13:18:17|7|vbni|H1121
13:18:17|8|dvid|H1732
13:18:17|9|hrewnim|H7223
13:18:17|10|lid|H3027
13:18:17|11|hmlc|H4428
13:18:17|12|f|HUNK
13:19:1|1|vihi|H1961
13:19:1|2|ekri|H310
13:19:1|3|cn|H3651
13:19:1|4|vimt|H4191
13:19:1|5|nkw|H5176
13:19:1|6|mlc|H4428
13:19:1|7|bni|H1121
13:19:1|8|amvn|H5983
13:19:1|9|vimlc|H4427
13:19:1|10|bnv|H1121
13:19:1|11|tktiv|H8478
13:19:2|1|viemr|H559
13:19:2|2|dvid|H1732
13:19:2|3|eawh|H6213
13:19:2|4|ksd|H2617
13:19:2|5|am|H5973
13:19:2|6|knvn|H2586
13:19:2|7|bn|H1121
13:19:2|8|nkw|H5176
13:19:2|9|ci|H3588
13:19:2|10|awh|H6213
13:19:2|11|ebiv|H1
13:19:2|12|ami|H5973
13:19:2|13|ksd|H2617
13:19:2|14|viwlk|H7971
13:19:2|15|dvid|H1732
13:19:2|16|mlecim|H4397
13:19:2|17|lnkmv|H5162
13:19:2|18|al|H5921
13:19:2|19|ebiv|H1
13:19:2|20|vibev|H935
13:19:2|21|abdi|H5650
13:19:2|22|dvid|H1732
13:19:2|23|el|H413
13:19:2|24|erz|H776
13:19:2|25|bni|H1121
13:19:2|26|amvn|H5983
13:19:2|27|el|H413
13:19:2|28|knvn|H2586
13:19:2|29|lnkmv|H5162
13:19:3|1|viemrv|H559
13:19:3|2|wri|H8269
13:19:3|3|bni|H1121
13:19:3|4|amvn|H5983
13:19:3|5|lknvn|H2586
13:19:3|6|hmcbd|H3513
13:19:3|7|dvid|H1732
13:19:3|8|et|H853
13:19:3|9|ebic|H1
13:19:3|10|bainic|H5869
13:19:3|11|ci|H3588
13:19:3|12|wlk|H7971
13:19:3|13|lc|Hl
13:19:3|14|mnkmim|H5162
13:19:3|15|hle|H3808
13:19:3|16|babvr|H5668
13:19:3|17|lkqr|H2713
13:19:3|18|vlhfc|H2015
13:19:3|19|vlrgl|H7270
13:19:3|20|herz|H776
13:19:3|21|bev|H935
13:19:3|22|abdiv|H5650
13:19:3|23|elic|H413
13:19:3|24|f|HUNK
13:19:4|1|viqk|H3947
13:19:4|2|knvn|H2586
13:19:4|3|et|H853
13:19:4|4|abdi|H5650
13:19:4|5|dvid|H1732
13:19:4|6|viglkm|H1548
13:19:4|7|vicrt|H3772
13:19:4|8|et|H853
13:19:4|9|mdvihm|H4063
13:19:4|10|bkzi|H2677
13:19:4|11|ad|H5704
13:19:4|12|hmfwah|H4667
13:19:4|13|viwlkm|H7971
13:19:5|1|vilcv|H1980
13:19:5|2|vigidv|H5046
13:19:5|3|ldvid|H1732
13:19:5|4|al|H5921
13:19:5|5|henwim|H582
13:19:5|6|viwlk|H7971
13:19:5|7|lqretm|H7125
13:19:5|8|ci|H3588
13:19:5|9|hiv|H1961
13:19:5|10|henwim|H582
13:19:5|11|nclmim|H3637
13:19:5|12|med|H3966
13:19:5|13|viemr|H559
13:19:5|14|hmlc|H4428
13:19:5|15|wbv|H3427
13:19:5|16|birkv|H3405
13:19:5|17|ad|H5704
13:19:5|18|ewr|H834
13:19:5|19|izmk|H6779
13:19:5|20|xqncm|H2206
13:19:5|21|vwbtm|H7725
13:19:6|1|virev|H7200
13:19:6|2|bni|H1121
13:19:6|3|amvn|H5983
13:19:6|4|ci|H3588
13:19:6|5|htbewv|H887
13:19:6|6|am|H5973
13:19:6|7|dvid|H1732
13:19:6|8|viwlk|H7971
13:19:6|9|knvn|H2586
13:19:6|10|vbni|H1121
13:19:6|11|amvn|H5983
13:19:6|12|elf|H505
13:19:6|13|ccr|H3603
13:19:6|14|csf|H3701
13:19:6|15|lwcr|H7936
13:19:6|16|lhm|Hl
13:19:6|17|mn|H4480
13:19:6|18|erm|H758
13:19:6|18|erm|H763
13:19:6|19|nhrim|H763
13:19:6|20|vmn|H4480
13:19:6|21|erm|H758
13:19:6|22|mach|H4601
13:19:6|23|vmzvbh|H6678
13:19:6|24|rcb|H7393
13:19:6|25|vfrwim|H6571
13:19:7|1|viwcrv|H7936
13:19:7|2|lhm|Hl
13:19:7|3|wnim|H8147
13:19:7|4|vwlwim|H7970
13:19:7|5|elf|H505
13:19:7|6|rcb|H7393
13:19:7|7|vet|H853
13:19:7|8|mlc|H4428
13:19:7|9|mach|H4601
13:19:7|10|vet|H853
13:19:7|11|amv|H5971
13:19:7|12|vibev|H935
13:19:7|13|viknv|H2583
13:19:7|14|lfni|H6440
13:19:7|15|midbe|H4311
13:19:7|16|vbni|H1121
13:19:7|17|amvn|H5983
13:19:7|18|nesfv|H622
13:19:7|19|marihm|H5892
13:19:7|20|vibev|H935
13:19:7|21|lmlkmh f|H4421
13:19:8|1|viwma|H8085
13:19:8|2|dvid|H1732
13:19:8|3|viwlk|H7971
13:19:8|4|et|H853
13:19:8|5|iveb|H3097
13:19:8|6|vet|H853
13:19:8|7|cl|H3605
13:19:8|8|zbe|H6635
13:19:8|9|hgbvrim|H1368
13:19:9|1|vizev|H3318
13:19:9|2|bni|H1121
13:19:9|3|amvn|H5983
13:19:9|4|viarcv|H6186
13:19:9|5|mlkmh|H4421
13:19:9|6|ftk|H6607
13:19:9|7|hair|H5892
13:19:9|8|vhmlcim|H4428
13:19:9|9|ewr|H834
13:19:9|10|bev|H935
13:19:9|11|lbdm|H905
13:19:9|12|bwdh|H7704
13:19:10|1|vire|H7200
13:19:10|2|iveb|H3097
13:19:10|3|ci|H3588
13:19:10|4|hith|H1961
13:19:10|5|fni|H6440
13:19:10|6|hmlkmh|H4421
